Gene,Depth,Childindex,Cluster_size,n_gs_genes_in_clust,Score,gold.standard.genes.in.cluster
SSPN,0,,17636,14,0.000793830800635065,CHEK2|PALB2|ATM|ATR|RECQL5|RNF168|ATRIP|CLSPN|CHEK1|BRCA1|MDC1|RNF8|TP53BP1|BARD1
VLDLR,0,,17636,14,0.000793830800635065,CHEK2|PALB2|ATM|ATR|RECQL5|RNF168|ATRIP|CLSPN|CHEK1|BRCA1|MDC1|RNF8|TP53BP1|BARD1
CCDC8,0,,17636,14,0.000793830800635065,CHEK2|PALB2|ATM|ATR|RECQL5|RNF168|ATRIP|CLSPN|CHEK1|BRCA1|MDC1|RNF8|TP53BP1|BARD1
CTF1,0,,17636,14,0.000793830800635065,CHEK2|PALB2|ATM|ATR|RECQL5|RNF168|ATRIP|CLSPN|CHEK1|BRCA1|MDC1|RNF8|TP53BP1|BARD1
FIGN,0,,17636,14,0.000793830800635065,CHEK2|PALB2|ATM|ATR|RECQL5|RNF168|ATRIP|CLSPN|CHEK1|BRCA1|MDC1|RNF8|TP53BP1|BARD1
RASL11B,0,,17636,14,0.000793830800635065,CHEK2|PALB2|ATM|ATR|RECQL5|RNF168|ATRIP|CLSPN|CHEK1|BRCA1|MDC1|RNF8|TP53BP1|BARD1
UCMA,0,,17636,14,0.000793830800635065,CHEK2|PALB2|ATM|ATR|RECQL5|RNF168|ATRIP|CLSPN|CHEK1|BRCA1|MDC1|RNF8|TP53BP1|BARD1
PLCXD3,0,,17636,14,0.000793830800635065,CHEK2|PALB2|ATM|ATR|RECQL5|RNF168|ATRIP|CLSPN|CHEK1|BRCA1|MDC1|RNF8|TP53BP1|BARD1
VWC2,0,,17636,14,0.000793830800635065,CHEK2|PALB2|ATM|ATR|RECQL5|RNF168|ATRIP|CLSPN|CHEK1|BRCA1|MDC1|RNF8|TP53BP1|BARD1
TEF,0,,17636,14,0.000793830800635065,CHEK2|PALB2|ATM|ATR|RECQL5|RNF168|ATRIP|CLSPN|CHEK1|BRCA1|MDC1|RNF8|TP53BP1|BARD1
PER3,0,,17636,14,0.000793830800635065,CHEK2|PALB2|ATM|ATR|RECQL5|RNF168|ATRIP|CLSPN|CHEK1|BRCA1|MDC1|RNF8|TP53BP1|BARD1
NR1D2,0,,17636,14,0.000793830800635065,CHEK2|PALB2|ATM|ATR|RECQL5|RNF168|ATRIP|CLSPN|CHEK1|BRCA1|MDC1|RNF8|TP53BP1|BARD1
NR1D1,0,,17636,14,0.000793830800635065,CHEK2|PALB2|ATM|ATR|RECQL5|RNF168|ATRIP|CLSPN|CHEK1|BRCA1|MDC1|RNF8|TP53BP1|BARD1
DBP,0,,17636,14,0.000793830800635065,CHEK2|PALB2|ATM|ATR|RECQL5|RNF168|ATRIP|CLSPN|CHEK1|BRCA1|MDC1|RNF8|TP53BP1|BARD1
RSAD1,0,,17636,14,0.000793830800635065,CHEK2|PALB2|ATM|ATR|RECQL5|RNF168|ATRIP|CLSPN|CHEK1|BRCA1|MDC1|RNF8|TP53BP1|BARD1
USE1,0,,17636,14,0.000793830800635065,CHEK2|PALB2|ATM|ATR|RECQL5|RNF168|ATRIP|CLSPN|CHEK1|BRCA1|MDC1|RNF8|TP53BP1|BARD1
SDR39U1,0,,17636,14,0.000793830800635065,CHEK2|PALB2|ATM|ATR|RECQL5|RNF168|ATRIP|CLSPN|CHEK1|BRCA1|MDC1|RNF8|TP53BP1|BARD1
BCAT2,0,,17636,14,0.000793830800635065,CHEK2|PALB2|ATM|ATR|RECQL5|RNF168|ATRIP|CLSPN|CHEK1|BRCA1|MDC1|RNF8|TP53BP1|BARD1
WDR13,0,,17636,14,0.000793830800635065,CHEK2|PALB2|ATM|ATR|RECQL5|RNF168|ATRIP|CLSPN|CHEK1|BRCA1|MDC1|RNF8|TP53BP1|BARD1
PMF1-BGLAP,0,,17636,14,0.000793830800635065,CHEK2|PALB2|ATM|ATR|RECQL5|RNF168|ATRIP|CLSPN|CHEK1|BRCA1|MDC1|RNF8|TP53BP1|BARD1
ERCC1,0,,17636,14,0.000793830800635065,CHEK2|PALB2|ATM|ATR|RECQL5|RNF168|ATRIP|CLSPN|CHEK1|BRCA1|MDC1|RNF8|TP53BP1|BARD1
EFHD1,0,,17636,14,0.000793830800635065,CHEK2|PALB2|ATM|ATR|RECQL5|RNF168|ATRIP|CLSPN|CHEK1|BRCA1|MDC1|RNF8|TP53BP1|BARD1
THSD7A,0,,17636,14,0.000793830800635065,CHEK2|PALB2|ATM|ATR|RECQL5|RNF168|ATRIP|CLSPN|CHEK1|BRCA1|MDC1|RNF8|TP53BP1|BARD1
ITM2B,0,,17636,14,0.000793830800635065,CHEK2|PALB2|ATM|ATR|RECQL5|RNF168|ATRIP|CLSPN|CHEK1|BRCA1|MDC1|RNF8|TP53BP1|BARD1
GLIS2,0,,17636,14,0.000793830800635065,CHEK2|PALB2|ATM|ATR|RECQL5|RNF168|ATRIP|CLSPN|CHEK1|BRCA1|MDC1|RNF8|TP53BP1|BARD1
DSEL,0,,17636,14,0.000793830800635065,CHEK2|PALB2|ATM|ATR|RECQL5|RNF168|ATRIP|CLSPN|CHEK1|BRCA1|MDC1|RNF8|TP53BP1|BARD1
FAM63B,0,,17636,14,0.000793830800635065,CHEK2|PALB2|ATM|ATR|RECQL5|RNF168|ATRIP|CLSPN|CHEK1|BRCA1|MDC1|RNF8|TP53BP1|BARD1
MYH10,0,,17636,14,0.000793830800635065,CHEK2|PALB2|ATM|ATR|RECQL5|RNF168|ATRIP|CLSPN|CHEK1|BRCA1|MDC1|RNF8|TP53BP1|BARD1
SHROOM2,0,,17636,14,0.000793830800635065,CHEK2|PALB2|ATM|ATR|RECQL5|RNF168|ATRIP|CLSPN|CHEK1|BRCA1|MDC1|RNF8|TP53BP1|BARD1
GPR143,0,,17636,14,0.000793830800635065,CHEK2|PALB2|ATM|ATR|RECQL5|RNF168|ATRIP|CLSPN|CHEK1|BRCA1|MDC1|RNF8|TP53BP1|BARD1
ITGB8,0,,17636,14,0.000793830800635065,CHEK2|PALB2|ATM|ATR|RECQL5|RNF168|ATRIP|CLSPN|CHEK1|BRCA1|MDC1|RNF8|TP53BP1|BARD1
KIAA1549,0,,17636,14,0.000793830800635065,CHEK2|PALB2|ATM|ATR|RECQL5|RNF168|ATRIP|CLSPN|CHEK1|BRCA1|MDC1|RNF8|TP53BP1|BARD1
NHS,0,,17636,14,0.000793830800635065,CHEK2|PALB2|ATM|ATR|RECQL5|RNF168|ATRIP|CLSPN|CHEK1|BRCA1|MDC1|RNF8|TP53BP1|BARD1
ZNRF3,0,,17636,14,0.000793830800635065,CHEK2|PALB2|ATM|ATR|RECQL5|RNF168|ATRIP|CLSPN|CHEK1|BRCA1|MDC1|RNF8|TP53BP1|BARD1
MSANTD3-TMEFF1,0,,17636,14,0.000793830800635065,CHEK2|PALB2|ATM|ATR|RECQL5|RNF168|ATRIP|CLSPN|CHEK1|BRCA1|MDC1|RNF8|TP53BP1|BARD1
PCDHB14,0,,17636,14,0.000793830800635065,CHEK2|PALB2|ATM|ATR|RECQL5|RNF168|ATRIP|CLSPN|CHEK1|BRCA1|MDC1|RNF8|TP53BP1|BARD1
PCDHB4,0,,17636,14,0.000793830800635065,CHEK2|PALB2|ATM|ATR|RECQL5|RNF168|ATRIP|CLSPN|CHEK1|BRCA1|MDC1|RNF8|TP53BP1|BARD1
PCDHGB3,0,,17636,14,0.000793830800635065,CHEK2|PALB2|ATM|ATR|RECQL5|RNF168|ATRIP|CLSPN|CHEK1|BRCA1|MDC1|RNF8|TP53BP1|BARD1
NXPH3,0,,17636,14,0.000793830800635065,CHEK2|PALB2|ATM|ATR|RECQL5|RNF168|ATRIP|CLSPN|CHEK1|BRCA1|MDC1|RNF8|TP53BP1|BARD1
PCDHGA5,0,,17636,14,0.000793830800635065,CHEK2|PALB2|ATM|ATR|RECQL5|RNF168|ATRIP|CLSPN|CHEK1|BRCA1|MDC1|RNF8|TP53BP1|BARD1
PCDHGA4,0,,17636,14,0.000793830800635065,CHEK2|PALB2|ATM|ATR|RECQL5|RNF168|ATRIP|CLSPN|CHEK1|BRCA1|MDC1|RNF8|TP53BP1|BARD1
PCDHGB2,0,,17636,14,0.000793830800635065,CHEK2|PALB2|ATM|ATR|RECQL5|RNF168|ATRIP|CLSPN|CHEK1|BRCA1|MDC1|RNF8|TP53BP1|BARD1
PCDHGA9,0,,17636,14,0.000793830800635065,CHEK2|PALB2|ATM|ATR|RECQL5|RNF168|ATRIP|CLSPN|CHEK1|BRCA1|MDC1|RNF8|TP53BP1|BARD1
SERTM1,0,,17636,14,0.000793830800635065,CHEK2|PALB2|ATM|ATR|RECQL5|RNF168|ATRIP|CLSPN|CHEK1|BRCA1|MDC1|RNF8|TP53BP1|BARD1
LONRF2,0,,17636,14,0.000793830800635065,CHEK2|PALB2|ATM|ATR|RECQL5|RNF168|ATRIP|CLSPN|CHEK1|BRCA1|MDC1|RNF8|TP53BP1|BARD1
RPRM,0,,17636,14,0.000793830800635065,CHEK2|PALB2|ATM|ATR|RECQL5|RNF168|ATRIP|CLSPN|CHEK1|BRCA1|MDC1|RNF8|TP53BP1|BARD1
BZRAP1,0,,17636,14,0.000793830800635065,CHEK2|PALB2|ATM|ATR|RECQL5|RNF168|ATRIP|CLSPN|CHEK1|BRCA1|MDC1|RNF8|TP53BP1|BARD1
POMGNT2,0,,17636,14,0.000793830800635065,CHEK2|PALB2|ATM|ATR|RECQL5|RNF168|ATRIP|CLSPN|CHEK1|BRCA1|MDC1|RNF8|TP53BP1|BARD1
LRFN5,0,,17636,14,0.000793830800635065,CHEK2|PALB2|ATM|ATR|RECQL5|RNF168|ATRIP|CLSPN|CHEK1|BRCA1|MDC1|RNF8|TP53BP1|BARD1
PELI3,0,,17636,14,0.000793830800635065,CHEK2|PALB2|ATM|ATR|RECQL5|RNF168|ATRIP|CLSPN|CHEK1|BRCA1|MDC1|RNF8|TP53BP1|BARD1
FAM13C,0,,17636,14,0.000793830800635065,CHEK2|PALB2|ATM|ATR|RECQL5|RNF168|ATRIP|CLSPN|CHEK1|BRCA1|MDC1|RNF8|TP53BP1|BARD1
TERF1,0,,17636,14,0.000793830800635065,CHEK2|PALB2|ATM|ATR|RECQL5|RNF168|ATRIP|CLSPN|CHEK1|BRCA1|MDC1|RNF8|TP53BP1|BARD1
MBLAC2,0,,17636,14,0.000793830800635065,CHEK2|PALB2|ATM|ATR|RECQL5|RNF168|ATRIP|CLSPN|CHEK1|BRCA1|MDC1|RNF8|TP53BP1|BARD1
KBTBD6,0,,17636,14,0.000793830800635065,CHEK2|PALB2|ATM|ATR|RECQL5|RNF168|ATRIP|CLSPN|CHEK1|BRCA1|MDC1|RNF8|TP53BP1|BARD1
KBTBD7,0,,17636,14,0.000793830800635065,CHEK2|PALB2|ATM|ATR|RECQL5|RNF168|ATRIP|CLSPN|CHEK1|BRCA1|MDC1|RNF8|TP53BP1|BARD1
RAB3GAP1,0,,17636,14,0.000793830800635065,CHEK2|PALB2|ATM|ATR|RECQL5|RNF168|ATRIP|CLSPN|CHEK1|BRCA1|MDC1|RNF8|TP53BP1|BARD1
FAM168B,0,,17636,14,0.000793830800635065,CHEK2|PALB2|ATM|ATR|RECQL5|RNF168|ATRIP|CLSPN|CHEK1|BRCA1|MDC1|RNF8|TP53BP1|BARD1
KIAA1143,0,,17636,14,0.000793830800635065,CHEK2|PALB2|ATM|ATR|RECQL5|RNF168|ATRIP|CLSPN|CHEK1|BRCA1|MDC1|RNF8|TP53BP1|BARD1
C11orf58,0,,17636,14,0.000793830800635065,CHEK2|PALB2|ATM|ATR|RECQL5|RNF168|ATRIP|CLSPN|CHEK1|BRCA1|MDC1|RNF8|TP53BP1|BARD1
PCNP,0,,17636,14,0.000793830800635065,CHEK2|PALB2|ATM|ATR|RECQL5|RNF168|ATRIP|CLSPN|CHEK1|BRCA1|MDC1|RNF8|TP53BP1|BARD1
MRFAP1L1,0,,17636,14,0.000793830800635065,CHEK2|PALB2|ATM|ATR|RECQL5|RNF168|ATRIP|CLSPN|CHEK1|BRCA1|MDC1|RNF8|TP53BP1|BARD1
UBQLN2,0,,17636,14,0.000793830800635065,CHEK2|PALB2|ATM|ATR|RECQL5|RNF168|ATRIP|CLSPN|CHEK1|BRCA1|MDC1|RNF8|TP53BP1|BARD1
ARMCX1,0,,17636,14,0.000793830800635065,CHEK2|PALB2|ATM|ATR|RECQL5|RNF168|ATRIP|CLSPN|CHEK1|BRCA1|MDC1|RNF8|TP53BP1|BARD1
EID1,0,,17636,14,0.000793830800635065,CHEK2|PALB2|ATM|ATR|RECQL5|RNF168|ATRIP|CLSPN|CHEK1|BRCA1|MDC1|RNF8|TP53BP1|BARD1
CYP2U1,0,,17636,14,0.000793830800635065,CHEK2|PALB2|ATM|ATR|RECQL5|RNF168|ATRIP|CLSPN|CHEK1|BRCA1|MDC1|RNF8|TP53BP1|BARD1
N6AMT2,0,,17636,14,0.000793830800635065,CHEK2|PALB2|ATM|ATR|RECQL5|RNF168|ATRIP|CLSPN|CHEK1|BRCA1|MDC1|RNF8|TP53BP1|BARD1
GPRASP2,0,,17636,14,0.000793830800635065,CHEK2|PALB2|ATM|ATR|RECQL5|RNF168|ATRIP|CLSPN|CHEK1|BRCA1|MDC1|RNF8|TP53BP1|BARD1
GPRASP1,0,,17636,14,0.000793830800635065,CHEK2|PALB2|ATM|ATR|RECQL5|RNF168|ATRIP|CLSPN|CHEK1|BRCA1|MDC1|RNF8|TP53BP1|BARD1
SALL2,0,,17636,14,0.000793830800635065,CHEK2|PALB2|ATM|ATR|RECQL5|RNF168|ATRIP|CLSPN|CHEK1|BRCA1|MDC1|RNF8|TP53BP1|BARD1
TUB,0,,17636,14,0.000793830800635065,CHEK2|PALB2|ATM|ATR|RECQL5|RNF168|ATRIP|CLSPN|CHEK1|BRCA1|MDC1|RNF8|TP53BP1|BARD1
DTX3,0,,17636,14,0.000793830800635065,CHEK2|PALB2|ATM|ATR|RECQL5|RNF168|ATRIP|CLSPN|CHEK1|BRCA1|MDC1|RNF8|TP53BP1|BARD1
BEX4,0,,17636,14,0.000793830800635065,CHEK2|PALB2|ATM|ATR|RECQL5|RNF168|ATRIP|CLSPN|CHEK1|BRCA1|MDC1|RNF8|TP53BP1|BARD1
NGFRAP1,0,,17636,14,0.000793830800635065,CHEK2|PALB2|ATM|ATR|RECQL5|RNF168|ATRIP|CLSPN|CHEK1|BRCA1|MDC1|RNF8|TP53BP1|BARD1
ZFR,0,,17636,14,0.000793830800635065,CHEK2|PALB2|ATM|ATR|RECQL5|RNF168|ATRIP|CLSPN|CHEK1|BRCA1|MDC1|RNF8|TP53BP1|BARD1
TM2D3,0,,17636,14,0.000793830800635065,CHEK2|PALB2|ATM|ATR|RECQL5|RNF168|ATRIP|CLSPN|CHEK1|BRCA1|MDC1|RNF8|TP53BP1|BARD1
NUCKS1,0,,17636,14,0.000793830800635065,CHEK2|PALB2|ATM|ATR|RECQL5|RNF168|ATRIP|CLSPN|CHEK1|BRCA1|MDC1|RNF8|TP53BP1|BARD1
TTC33,0,,17636,14,0.000793830800635065,CHEK2|PALB2|ATM|ATR|RECQL5|RNF168|ATRIP|CLSPN|CHEK1|BRCA1|MDC1|RNF8|TP53BP1|BARD1
FTO,0,,17636,14,0.000793830800635065,CHEK2|PALB2|ATM|ATR|RECQL5|RNF168|ATRIP|CLSPN|CHEK1|BRCA1|MDC1|RNF8|TP53BP1|BARD1
NUDCD3,0,,17636,14,0.000793830800635065,CHEK2|PALB2|ATM|ATR|RECQL5|RNF168|ATRIP|CLSPN|CHEK1|BRCA1|MDC1|RNF8|TP53BP1|BARD1
FBXW11,0,,17636,14,0.000793830800635065,CHEK2|PALB2|ATM|ATR|RECQL5|RNF168|ATRIP|CLSPN|CHEK1|BRCA1|MDC1|RNF8|TP53BP1|BARD1
EIF1AX,0,,17636,14,0.000793830800635065,CHEK2|PALB2|ATM|ATR|RECQL5|RNF168|ATRIP|CLSPN|CHEK1|BRCA1|MDC1|RNF8|TP53BP1|BARD1
PYURF,0,,17636,14,0.000793830800635065,CHEK2|PALB2|ATM|ATR|RECQL5|RNF168|ATRIP|CLSPN|CHEK1|BRCA1|MDC1|RNF8|TP53BP1|BARD1
SKP1,0,,17636,14,0.000793830800635065,CHEK2|PALB2|ATM|ATR|RECQL5|RNF168|ATRIP|CLSPN|CHEK1|BRCA1|MDC1|RNF8|TP53BP1|BARD1
RRAGA,0,,17636,14,0.000793830800635065,CHEK2|PALB2|ATM|ATR|RECQL5|RNF168|ATRIP|CLSPN|CHEK1|BRCA1|MDC1|RNF8|TP53BP1|BARD1
MRFAP1,0,,17636,14,0.000793830800635065,CHEK2|PALB2|ATM|ATR|RECQL5|RNF168|ATRIP|CLSPN|CHEK1|BRCA1|MDC1|RNF8|TP53BP1|BARD1
FAM20B,0,,17636,14,0.000793830800635065,CHEK2|PALB2|ATM|ATR|RECQL5|RNF168|ATRIP|CLSPN|CHEK1|BRCA1|MDC1|RNF8|TP53BP1|BARD1
ACTR10,0,,17636,14,0.000793830800635065,CHEK2|PALB2|ATM|ATR|RECQL5|RNF168|ATRIP|CLSPN|CHEK1|BRCA1|MDC1|RNF8|TP53BP1|BARD1
DCTN6,0,,17636,14,0.000793830800635065,CHEK2|PALB2|ATM|ATR|RECQL5|RNF168|ATRIP|CLSPN|CHEK1|BRCA1|MDC1|RNF8|TP53BP1|BARD1
CDC42EP4,0,,17636,14,0.000793830800635065,CHEK2|PALB2|ATM|ATR|RECQL5|RNF168|ATRIP|CLSPN|CHEK1|BRCA1|MDC1|RNF8|TP53BP1|BARD1
POLR3H,0,,17636,14,0.000793830800635065,CHEK2|PALB2|ATM|ATR|RECQL5|RNF168|ATRIP|CLSPN|CHEK1|BRCA1|MDC1|RNF8|TP53BP1|BARD1
ZBED3,0,,17636,14,0.000793830800635065,CHEK2|PALB2|ATM|ATR|RECQL5|RNF168|ATRIP|CLSPN|CHEK1|BRCA1|MDC1|RNF8|TP53BP1|BARD1
ZC4H2,0,,17636,14,0.000793830800635065,CHEK2|PALB2|ATM|ATR|RECQL5|RNF168|ATRIP|CLSPN|CHEK1|BRCA1|MDC1|RNF8|TP53BP1|BARD1
SLC48A1,0,,17636,14,0.000793830800635065,CHEK2|PALB2|ATM|ATR|RECQL5|RNF168|ATRIP|CLSPN|CHEK1|BRCA1|MDC1|RNF8|TP53BP1|BARD1
LDOC1,0,,17636,14,0.000793830800635065,CHEK2|PALB2|ATM|ATR|RECQL5|RNF168|ATRIP|CLSPN|CHEK1|BRCA1|MDC1|RNF8|TP53BP1|BARD1
TTC3,0,,17636,14,0.000793830800635065,CHEK2|PALB2|ATM|ATR|RECQL5|RNF168|ATRIP|CLSPN|CHEK1|BRCA1|MDC1|RNF8|TP53BP1|BARD1
SCAMP1,0,,17636,14,0.000793830800635065,CHEK2|PALB2|ATM|ATR|RECQL5|RNF168|ATRIP|CLSPN|CHEK1|BRCA1|MDC1|RNF8|TP53BP1|BARD1
TOMM20,0,,17636,14,0.000793830800635065,CHEK2|PALB2|ATM|ATR|RECQL5|RNF168|ATRIP|CLSPN|CHEK1|BRCA1|MDC1|RNF8|TP53BP1|BARD1
GNG4,0,,17636,14,0.000793830800635065,CHEK2|PALB2|ATM|ATR|RECQL5|RNF168|ATRIP|CLSPN|CHEK1|BRCA1|MDC1|RNF8|TP53BP1|BARD1
JAKMIP3,0,,17636,14,0.000793830800635065,CHEK2|PALB2|ATM|ATR|RECQL5|RNF168|ATRIP|CLSPN|CHEK1|BRCA1|MDC1|RNF8|TP53BP1|BARD1
PRRT2,0,,17636,14,0.000793830800635065,CHEK2|PALB2|ATM|ATR|RECQL5|RNF168|ATRIP|CLSPN|CHEK1|BRCA1|MDC1|RNF8|TP53BP1|BARD1
TSPAN5,0,,17636,14,0.000793830800635065,CHEK2|PALB2|ATM|ATR|RECQL5|RNF168|ATRIP|CLSPN|CHEK1|BRCA1|MDC1|RNF8|TP53BP1|BARD1
AJAP1,0,,17636,14,0.000793830800635065,CHEK2|PALB2|ATM|ATR|RECQL5|RNF168|ATRIP|CLSPN|CHEK1|BRCA1|MDC1|RNF8|TP53BP1|BARD1
PRRT1,0,,17636,14,0.000793830800635065,CHEK2|PALB2|ATM|ATR|RECQL5|RNF168|ATRIP|CLSPN|CHEK1|BRCA1|MDC1|RNF8|TP53BP1|BARD1
CAMK1G,0,,17636,14,0.000793830800635065,CHEK2|PALB2|ATM|ATR|RECQL5|RNF168|ATRIP|CLSPN|CHEK1|BRCA1|MDC1|RNF8|TP53BP1|BARD1
VSX1,0,,17636,14,0.000793830800635065,CHEK2|PALB2|ATM|ATR|RECQL5|RNF168|ATRIP|CLSPN|CHEK1|BRCA1|MDC1|RNF8|TP53BP1|BARD1
SHF,0,,17636,14,0.000793830800635065,CHEK2|PALB2|ATM|ATR|RECQL5|RNF168|ATRIP|CLSPN|CHEK1|BRCA1|MDC1|RNF8|TP53BP1|BARD1
PABPC5,0,,17636,14,0.000793830800635065,CHEK2|PALB2|ATM|ATR|RECQL5|RNF168|ATRIP|CLSPN|CHEK1|BRCA1|MDC1|RNF8|TP53BP1|BARD1
PRSS35,0,,17636,14,0.000793830800635065,CHEK2|PALB2|ATM|ATR|RECQL5|RNF168|ATRIP|CLSPN|CHEK1|BRCA1|MDC1|RNF8|TP53BP1|BARD1
NAV3,0,,17636,14,0.000793830800635065,CHEK2|PALB2|ATM|ATR|RECQL5|RNF168|ATRIP|CLSPN|CHEK1|BRCA1|MDC1|RNF8|TP53BP1|BARD1
NLGN4X,0,,17636,14,0.000793830800635065,CHEK2|PALB2|ATM|ATR|RECQL5|RNF168|ATRIP|CLSPN|CHEK1|BRCA1|MDC1|RNF8|TP53BP1|BARD1
PITPNM2,0,,17636,14,0.000793830800635065,CHEK2|PALB2|ATM|ATR|RECQL5|RNF168|ATRIP|CLSPN|CHEK1|BRCA1|MDC1|RNF8|TP53BP1|BARD1
TYRO3,0,,17636,14,0.000793830800635065,CHEK2|PALB2|ATM|ATR|RECQL5|RNF168|ATRIP|CLSPN|CHEK1|BRCA1|MDC1|RNF8|TP53BP1|BARD1
ELK1,0,,17636,14,0.000793830800635065,CHEK2|PALB2|ATM|ATR|RECQL5|RNF168|ATRIP|CLSPN|CHEK1|BRCA1|MDC1|RNF8|TP53BP1|BARD1
RNF144A,0,,17636,14,0.000793830800635065,CHEK2|PALB2|ATM|ATR|RECQL5|RNF168|ATRIP|CLSPN|CHEK1|BRCA1|MDC1|RNF8|TP53BP1|BARD1
PLD5,0,,17636,14,0.000793830800635065,CHEK2|PALB2|ATM|ATR|RECQL5|RNF168|ATRIP|CLSPN|CHEK1|BRCA1|MDC1|RNF8|TP53BP1|BARD1
NDST4,0,,17636,14,0.000793830800635065,CHEK2|PALB2|ATM|ATR|RECQL5|RNF168|ATRIP|CLSPN|CHEK1|BRCA1|MDC1|RNF8|TP53BP1|BARD1
FOXRED2,0,,17636,14,0.000793830800635065,CHEK2|PALB2|ATM|ATR|RECQL5|RNF168|ATRIP|CLSPN|CHEK1|BRCA1|MDC1|RNF8|TP53BP1|BARD1
FAM120C,0,,17636,14,0.000793830800635065,CHEK2|PALB2|ATM|ATR|RECQL5|RNF168|ATRIP|CLSPN|CHEK1|BRCA1|MDC1|RNF8|TP53BP1|BARD1
SYNGAP1,0,,17636,14,0.000793830800635065,CHEK2|PALB2|ATM|ATR|RECQL5|RNF168|ATRIP|CLSPN|CHEK1|BRCA1|MDC1|RNF8|TP53BP1|BARD1
ATAT1,0,,17636,14,0.000793830800635065,CHEK2|PALB2|ATM|ATR|RECQL5|RNF168|ATRIP|CLSPN|CHEK1|BRCA1|MDC1|RNF8|TP53BP1|BARD1
MAGED4B,0,,17636,14,0.000793830800635065,CHEK2|PALB2|ATM|ATR|RECQL5|RNF168|ATRIP|CLSPN|CHEK1|BRCA1|MDC1|RNF8|TP53BP1|BARD1
MAGED4,0,,17636,14,0.000793830800635065,CHEK2|PALB2|ATM|ATR|RECQL5|RNF168|ATRIP|CLSPN|CHEK1|BRCA1|MDC1|RNF8|TP53BP1|BARD1
B4GALNT4,0,,17636,14,0.000793830800635065,CHEK2|PALB2|ATM|ATR|RECQL5|RNF168|ATRIP|CLSPN|CHEK1|BRCA1|MDC1|RNF8|TP53BP1|BARD1
GPR173,0,,17636,14,0.000793830800635065,CHEK2|PALB2|ATM|ATR|RECQL5|RNF168|ATRIP|CLSPN|CHEK1|BRCA1|MDC1|RNF8|TP53BP1|BARD1
SAMD8,0,,17636,14,0.000793830800635065,CHEK2|PALB2|ATM|ATR|RECQL5|RNF168|ATRIP|CLSPN|CHEK1|BRCA1|MDC1|RNF8|TP53BP1|BARD1
PRAF2,0,,17636,14,0.000793830800635065,CHEK2|PALB2|ATM|ATR|RECQL5|RNF168|ATRIP|CLSPN|CHEK1|BRCA1|MDC1|RNF8|TP53BP1|BARD1
FXYD6,0,,17636,14,0.000793830800635065,CHEK2|PALB2|ATM|ATR|RECQL5|RNF168|ATRIP|CLSPN|CHEK1|BRCA1|MDC1|RNF8|TP53BP1|BARD1
MAPK10,0,,17636,14,0.000793830800635065,CHEK2|PALB2|ATM|ATR|RECQL5|RNF168|ATRIP|CLSPN|CHEK1|BRCA1|MDC1|RNF8|TP53BP1|BARD1
CAMSAP2,0,,17636,14,0.000793830800635065,CHEK2|PALB2|ATM|ATR|RECQL5|RNF168|ATRIP|CLSPN|CHEK1|BRCA1|MDC1|RNF8|TP53BP1|BARD1
AKT3,0,,17636,14,0.000793830800635065,CHEK2|PALB2|ATM|ATR|RECQL5|RNF168|ATRIP|CLSPN|CHEK1|BRCA1|MDC1|RNF8|TP53BP1|BARD1
DDHD2,0,,17636,14,0.000793830800635065,CHEK2|PALB2|ATM|ATR|RECQL5|RNF168|ATRIP|CLSPN|CHEK1|BRCA1|MDC1|RNF8|TP53BP1|BARD1
ARHGAP21,0,,17636,14,0.000793830800635065,CHEK2|PALB2|ATM|ATR|RECQL5|RNF168|ATRIP|CLSPN|CHEK1|BRCA1|MDC1|RNF8|TP53BP1|BARD1
THRA,0,,17636,14,0.000793830800635065,CHEK2|PALB2|ATM|ATR|RECQL5|RNF168|ATRIP|CLSPN|CHEK1|BRCA1|MDC1|RNF8|TP53BP1|BARD1
ROM1,0,,17636,14,0.000793830800635065,CHEK2|PALB2|ATM|ATR|RECQL5|RNF168|ATRIP|CLSPN|CHEK1|BRCA1|MDC1|RNF8|TP53BP1|BARD1
FZD7,0,,17636,14,0.000793830800635065,CHEK2|PALB2|ATM|ATR|RECQL5|RNF168|ATRIP|CLSPN|CHEK1|BRCA1|MDC1|RNF8|TP53BP1|BARD1
ZNF843,0,,17636,14,0.000793830800635065,CHEK2|PALB2|ATM|ATR|RECQL5|RNF168|ATRIP|CLSPN|CHEK1|BRCA1|MDC1|RNF8|TP53BP1|BARD1
ZNF853,0,,17636,14,0.000793830800635065,CHEK2|PALB2|ATM|ATR|RECQL5|RNF168|ATRIP|CLSPN|CHEK1|BRCA1|MDC1|RNF8|TP53BP1|BARD1
ZNF358,0,,17636,14,0.000793830800635065,CHEK2|PALB2|ATM|ATR|RECQL5|RNF168|ATRIP|CLSPN|CHEK1|BRCA1|MDC1|RNF8|TP53BP1|BARD1
HOXC6,0,,17636,14,0.000793830800635065,CHEK2|PALB2|ATM|ATR|RECQL5|RNF168|ATRIP|CLSPN|CHEK1|BRCA1|MDC1|RNF8|TP53BP1|BARD1
HOXC8,0,,17636,14,0.000793830800635065,CHEK2|PALB2|ATM|ATR|RECQL5|RNF168|ATRIP|CLSPN|CHEK1|BRCA1|MDC1|RNF8|TP53BP1|BARD1
