Gene,Score,in.gold.standard,gold.standard.genes.in.cluster,Clade
TSPY10,0.000476417341591234,No,RBBP8|DNA2|RPA1|EXO1,FUNGI
TSPY4,0.000476417341591234,No,RBBP8|DNA2|RPA1|EXO1,FUNGI
FAM208B,0.000476417341591234,No,RBBP8|DNA2|RPA1|EXO1,FUNGI
NIN,0.000476417341591234,No,RBBP8|DNA2|RPA1|EXO1,FUNGI
ADAMTSL3,0.000476417341591234,No,RBBP8|DNA2|RPA1|EXO1,FUNGI
RBM44,0.000476417341591234,No,RBBP8|DNA2|RPA1|EXO1,FUNGI
BOD1L1,0.000476417341591234,No,RBBP8|DNA2|RPA1|EXO1,FUNGI
FSTL5,0.000476417341591234,No,RBBP8|DNA2|RPA1|EXO1,FUNGI
EFCAB13,0.000476417341591234,No,RBBP8|DNA2|RPA1|EXO1,FUNGI
EFCAB3,0.000476417341591234,No,RBBP8|DNA2|RPA1|EXO1,FUNGI
SPATA21,0.000476417341591234,No,RBBP8|DNA2|RPA1|EXO1,FUNGI
ERBB3,0.000476417341591234,No,RBBP8|DNA2|RPA1|EXO1,FUNGI
ADAMTS8,0.000476417341591234,No,RBBP8|DNA2|RPA1|EXO1,FUNGI
ADAMTS1,0.000476417341591234,No,RBBP8|DNA2|RPA1|EXO1,FUNGI
ADAMTS15,0.000476417341591234,No,RBBP8|DNA2|RPA1|EXO1,FUNGI
ADAMTS5,0.000476417341591234,No,RBBP8|DNA2|RPA1|EXO1,FUNGI
ADAMTS20,0.000476417341591234,No,RBBP8|DNA2|RPA1|EXO1,FUNGI
CATSPERG,0.000476417341591234,No,RBBP8|DNA2|RPA1|EXO1,FUNGI
TROVE2,0.000476417341591234,No,RBBP8|DNA2|RPA1|EXO1,FUNGI
CATSPERD,0.000476417341591234,No,RBBP8|DNA2|RPA1|EXO1,FUNGI
C1orf101,0.000476417341591234,No,RBBP8|DNA2|RPA1|EXO1,FUNGI
CATSPERB,0.000476417341591234,No,RBBP8|DNA2|RPA1|EXO1,FUNGI
ADAMTS12,0.000476417341591234,No,RBBP8|DNA2|RPA1|EXO1,FUNGI
ADAMTS9,0.000476417341591234,No,RBBP8|DNA2|RPA1|EXO1,FUNGI
ADAMTS16,0.000476417341591234,No,RBBP8|DNA2|RPA1|EXO1,FUNGI
ADAMTS7,0.000476417341591234,No,RBBP8|DNA2|RPA1|EXO1,FUNGI
ADAMTS10,0.000476417341591234,No,RBBP8|DNA2|RPA1|EXO1,FUNGI
ADAMTS2,0.000476417341591234,No,RBBP8|DNA2|RPA1|EXO1,FUNGI
ADAMTS3,0.000476417341591234,No,RBBP8|DNA2|RPA1|EXO1,FUNGI
ADAMTS13,0.000476417341591234,No,RBBP8|DNA2|RPA1|EXO1,FUNGI
ENSP00000486734.1,0.000476417341591234,No,RBBP8|DNA2|RPA1|EXO1,FUNGI
ADAMTS17,0.000476417341591234,No,RBBP8|DNA2|RPA1|EXO1,FUNGI
ADAMTS6,0.000476417341591234,No,RBBP8|DNA2|RPA1|EXO1,FUNGI
SGIP1,0.000476417341591234,No,RBBP8|DNA2|RPA1|EXO1,FUNGI
FBXO18,0.000476417341591234,No,RBBP8|DNA2|RPA1|EXO1,FUNGI
MRPS7,0.000476417341591234,No,RBBP8|DNA2|RPA1|EXO1,FUNGI
MTUS2,0.000476417341591234,No,RBBP8|DNA2|RPA1|EXO1,FUNGI
PPFIA1,0.000476417341591234,No,RBBP8|DNA2|RPA1|EXO1,FUNGI
PPFIA2,0.000476417341591234,No,RBBP8|DNA2|RPA1|EXO1,FUNGI
PPFIA3,0.000476417341591234,No,RBBP8|DNA2|RPA1|EXO1,FUNGI
PPFIA4,0.000476417341591234,No,RBBP8|DNA2|RPA1|EXO1,FUNGI
MRPL19,0.000476417341591234,No,RBBP8|DNA2|RPA1|EXO1,FUNGI
SAMD3,0.000476417341591234,No,RBBP8|DNA2|RPA1|EXO1,FUNGI
ATF4,0.000476417341591234,No,RBBP8|DNA2|RPA1|EXO1,FUNGI
ATF5,0.000476417341591234,No,RBBP8|DNA2|RPA1|EXO1,FUNGI
TPMT,0.000476417341591234,No,RBBP8|DNA2|RPA1|EXO1,FUNGI
CLTA,0.000476417341591234,No,RBBP8|DNA2|RPA1|EXO1,FUNGI
CLTB,0.000476417341591234,No,RBBP8|DNA2|RPA1|EXO1,FUNGI
TOMM7,0.000476417341591234,No,RBBP8|DNA2|RPA1|EXO1,FUNGI
GOLGA3,0.000476417341591234,No,RBBP8|DNA2|RPA1|EXO1,FUNGI
GOLGB1,0.000476417341591234,No,RBBP8|DNA2|RPA1|EXO1,FUNGI
SYNRG,0.000476417341591234,No,RBBP8|DNA2|RPA1|EXO1,FUNGI
DSTN,0.000476417341591234,No,RBBP8|DNA2|RPA1|EXO1,FUNGI
CFL1,0.000476417341591234,No,RBBP8|DNA2|RPA1|EXO1,FUNGI
CFL2,0.000476417341591234,No,RBBP8|DNA2|RPA1|EXO1,FUNGI
ACBD7,0.000476417341591234,No,RBBP8|DNA2|RPA1|EXO1,FUNGI
DBI,0.000476417341591234,No,RBBP8|DNA2|RPA1|EXO1,FUNGI
ZNF638,0.000476417341591234,No,RBBP8|DNA2|RPA1|EXO1,FUNGI
NKRF,0.000476417341591234,No,RBBP8|DNA2|RPA1|EXO1,FUNGI
SUGP1,0.000476417341591234,No,RBBP8|DNA2|RPA1|EXO1,FUNGI
SUGP2,0.000476417341591234,No,RBBP8|DNA2|RPA1|EXO1,FUNGI
TMEM256-PLSCR3,0.000476417341591234,No,RBBP8|DNA2|RPA1|EXO1,FUNGI
PLSCR5,0.000476417341591234,No,RBBP8|DNA2|RPA1|EXO1,FUNGI
PLSCR2,0.000476417341591234,No,RBBP8|DNA2|RPA1|EXO1,FUNGI
POLR3D,0.000476417341591234,No,RBBP8|DNA2|RPA1|EXO1,FUNGI
TRMT61B,0.000476417341591234,No,RBBP8|DNA2|RPA1|EXO1,FUNGI
TRMT6,0.000476417341591234,No,RBBP8|DNA2|RPA1|EXO1,FUNGI
VCAN,0.000476417341591234,No,RBBP8|DNA2|RPA1|EXO1,FUNGI
NCKIPSD,0.000476417341591234,No,RBBP8|DNA2|RPA1|EXO1,FUNGI
DNAL4,0.000476417341591234,No,RBBP8|DNA2|RPA1|EXO1,FUNGI
DYNLL1,0.000476417341591234,No,RBBP8|DNA2|RPA1|EXO1,FUNGI
DYNLL2,0.000476417341591234,No,RBBP8|DNA2|RPA1|EXO1,FUNGI
SEC61G,0.000476417341591234,No,RBBP8|DNA2|RPA1|EXO1,FUNGI
MALRD1,0.000476417341591234,No,RBBP8|DNA2|RPA1|EXO1,FUNGI
KIAA1715,0.000476417341591234,No,RBBP8|DNA2|RPA1|EXO1,FUNGI
NOLC1,0.000476417341591234,No,RBBP8|DNA2|RPA1|EXO1,FUNGI
PLPPR2,0.000476417341591234,No,RBBP8|DNA2|RPA1|EXO1,FUNGI
PLPPR1,0.000476417341591234,No,RBBP8|DNA2|RPA1|EXO1,FUNGI
PLPPR5,0.000476417341591234,No,RBBP8|DNA2|RPA1|EXO1,FUNGI
PLPP4,0.000476417341591234,No,RBBP8|DNA2|RPA1|EXO1,FUNGI
PLPP5,0.000476417341591234,No,RBBP8|DNA2|RPA1|EXO1,FUNGI
PLPP1,0.000476417341591234,No,RBBP8|DNA2|RPA1|EXO1,FUNGI
KIAA1217,0.000476417341591234,No,RBBP8|DNA2|RPA1|EXO1,FUNGI
NDC1,0.000476417341591234,No,RBBP8|DNA2|RPA1|EXO1,FUNGI
ZFAND2A,0.000476417341591234,No,RBBP8|DNA2|RPA1|EXO1,FUNGI
ZFAND2B,0.000476417341591234,No,RBBP8|DNA2|RPA1|EXO1,FUNGI
TRANK1,0.000476417341591234,No,RBBP8|DNA2|RPA1|EXO1,FUNGI
CRYM,0.000476417341591234,No,RBBP8|DNA2|RPA1|EXO1,FUNGI
AKAP9,0.000476417341591234,No,RBBP8|DNA2|RPA1|EXO1,FUNGI
PCNT,0.000476417341591234,No,RBBP8|DNA2|RPA1|EXO1,FUNGI
TTC39C,0.000476417341591234,No,RBBP8|DNA2|RPA1|EXO1,FUNGI
TTC39A,0.000476417341591234,No,RBBP8|DNA2|RPA1|EXO1,FUNGI
TTC39B,0.000476417341591234,No,RBBP8|DNA2|RPA1|EXO1,FUNGI
METTL10,0.000476417341591234,No,RBBP8|DNA2|RPA1|EXO1,FUNGI
STX19,0.000476417341591234,No,RBBP8|DNA2|RPA1|EXO1,FUNGI
USP50,0.000476417341591234,No,RBBP8|DNA2|RPA1|EXO1,FUNGI
USP8,0.000476417341591234,No,RBBP8|DNA2|RPA1|EXO1,FUNGI
USP2,0.000476417341591234,No,RBBP8|DNA2|RPA1|EXO1,FUNGI
USP21,0.000476417341591234,No,RBBP8|DNA2|RPA1|EXO1,FUNGI
USP37,0.000476417341591234,No,RBBP8|DNA2|RPA1|EXO1,FUNGI
USP26,0.000476417341591234,No,RBBP8|DNA2|RPA1|EXO1,FUNGI
USP29,0.000476417341591234,No,RBBP8|DNA2|RPA1|EXO1,FUNGI
PRDX3,0.000476417341591234,No,RBBP8|DNA2|RPA1|EXO1,FUNGI
PRDX4,0.000476417341591234,No,RBBP8|DNA2|RPA1|EXO1,FUNGI
PRDX1,0.000476417341591234,No,RBBP8|DNA2|RPA1|EXO1,FUNGI
PRDX2,0.000476417341591234,No,RBBP8|DNA2|RPA1|EXO1,FUNGI
NIF3L1,0.000476417341591234,No,RBBP8|DNA2|RPA1|EXO1,FUNGI
UTP23,0.000476417341591234,No,RBBP8|DNA2|RPA1|EXO1,FUNGI
SFT2D3,0.000476417341591234,No,RBBP8|DNA2|RPA1|EXO1,FUNGI
INO80C,0.000476417341591234,No,RBBP8|DNA2|RPA1|EXO1,FUNGI
KATNB1,0.000476417341591234,No,RBBP8|DNA2|RPA1|EXO1,FUNGI
WDR97,0.000476417341591234,No,RBBP8|DNA2|RPA1|EXO1,FUNGI
DEAF1,0.000476417341591234,No,RBBP8|DNA2|RPA1|EXO1,FUNGI
CBFA2T2,0.000476417341591234,No,RBBP8|DNA2|RPA1|EXO1,FUNGI
CBFA2T3,0.000476417341591234,No,RBBP8|DNA2|RPA1|EXO1,FUNGI
RUNX1T1,0.000476417341591234,No,RBBP8|DNA2|RPA1|EXO1,FUNGI
APAF1,0.000476417341591234,No,RBBP8|DNA2|RPA1|EXO1,FUNGI
WDR86,0.000476417341591234,No,RBBP8|DNA2|RPA1|EXO1,FUNGI
WDR88,0.000476417341591234,No,RBBP8|DNA2|RPA1|EXO1,FUNGI
WDR38,0.000476417341591234,No,RBBP8|DNA2|RPA1|EXO1,FUNGI
WDSUB1,0.000476417341591234,No,RBBP8|DNA2|RPA1|EXO1,FUNGI
POC1A,0.000476417341591234,No,RBBP8|DNA2|RPA1|EXO1,FUNGI
POC1B,0.000476417341591234,No,RBBP8|DNA2|RPA1|EXO1,FUNGI
WSB1,0.000476417341591234,No,RBBP8|DNA2|RPA1|EXO1,FUNGI
WSB2,0.000476417341591234,No,RBBP8|DNA2|RPA1|EXO1,FUNGI
CDCA7,0.000476417341591234,No,RBBP8|DNA2|RPA1|EXO1,FUNGI
CDCA7L,0.000476417341591234,No,RBBP8|DNA2|RPA1|EXO1,FUNGI
NCOA1,0.000476417341591234,No,RBBP8|DNA2|RPA1|EXO1,FUNGI
BLVRA,0.000476417341591234,No,RBBP8|DNA2|RPA1|EXO1,FUNGI
TMEM205,0.000476417341591234,No,RBBP8|DNA2|RPA1|EXO1,FUNGI
DUSP23,0.000476417341591234,No,RBBP8|DNA2|RPA1|EXO1,FUNGI
PDDC1,0.000476417341591234,No,RBBP8|DNA2|RPA1|EXO1,FUNGI
GALC,0.000476417341591234,No,RBBP8|DNA2|RPA1|EXO1,FUNGI
METTL7A,0.000476417341591234,No,RBBP8|DNA2|RPA1|EXO1,FUNGI
METTL7B,0.000476417341591234,No,RBBP8|DNA2|RPA1|EXO1,FUNGI
MT-ND2,0.000476417341591234,No,RBBP8|DNA2|RPA1|EXO1,FUNGI
MT-ND1,0.000476417341591234,No,RBBP8|DNA2|RPA1|EXO1,FUNGI
MT-ND4,0.000476417341591234,No,RBBP8|DNA2|RPA1|EXO1,FUNGI
MT-ND5,0.000476417341591234,No,RBBP8|DNA2|RPA1|EXO1,FUNGI
MT-ATP6,0.000476417341591234,No,RBBP8|DNA2|RPA1|EXO1,FUNGI
MT-CO1,0.000476417341591234,No,RBBP8|DNA2|RPA1|EXO1,FUNGI
MT-CO2,0.000476417341591234,No,RBBP8|DNA2|RPA1|EXO1,FUNGI
MT-CO3,0.000476417341591234,No,RBBP8|DNA2|RPA1|EXO1,FUNGI
MT-CYB,0.000476417341591234,No,RBBP8|DNA2|RPA1|EXO1,FUNGI
LRRC73,0.000476417341591234,No,RBBP8|DNA2|RPA1|EXO1,FUNGI
RIMKLA,0.000476417341591234,No,RBBP8|DNA2|RPA1|EXO1,FUNGI
RIMKLB,0.000476417341591234,No,RBBP8|DNA2|RPA1|EXO1,FUNGI
TRAF4,0.000476417341591234,No,RBBP8|DNA2|RPA1|EXO1,FUNGI
TRAF6,0.000476417341591234,No,RBBP8|DNA2|RPA1|EXO1,FUNGI
RNF41,0.000476417341591234,No,RBBP8|DNA2|RPA1|EXO1,FUNGI
LNX1,0.000476417341591234,No,RBBP8|DNA2|RPA1|EXO1,FUNGI
LNX2,0.000476417341591234,No,RBBP8|DNA2|RPA1|EXO1,FUNGI
TSC1,0.000476417341591234,No,RBBP8|DNA2|RPA1|EXO1,FUNGI
RPLP1,0.000476417341591234,No,RBBP8|DNA2|RPA1|EXO1,FUNGI
DISP2,0.000476417341591234,No,RBBP8|DNA2|RPA1|EXO1,FUNGI
TRPC1,0.000476417341591234,No,RBBP8|DNA2|RPA1|EXO1,FUNGI
LEPROT,0.000476417341591234,No,RBBP8|DNA2|RPA1|EXO1,FUNGI
LEPROTL1,0.000476417341591234,No,RBBP8|DNA2|RPA1|EXO1,FUNGI
SLC31A1,0.000476417341591234,No,RBBP8|DNA2|RPA1|EXO1,FUNGI
SLC31A2,0.000476417341591234,No,RBBP8|DNA2|RPA1|EXO1,FUNGI
PLPPR3,0.000476417341591234,No,RBBP8|DNA2|RPA1|EXO1,FUNGI
BAG4,0.000476417341591234,No,RBBP8|DNA2|RPA1|EXO1,FUNGI
CLCA1,0.000476417341591234,No,RBBP8|DNA2|RPA1|EXO1,FUNGI
SCRN2,0.000476417341591234,No,RBBP8|DNA2|RPA1|EXO1,FUNGI
SCRN1,0.000476417341591234,No,RBBP8|DNA2|RPA1|EXO1,FUNGI
SCRN3,0.000476417341591234,No,RBBP8|DNA2|RPA1|EXO1,FUNGI
ENSP00000480079.1,0.000476417341591234,No,RBBP8|DNA2|RPA1|EXO1,FUNGI
SLC6A8,0.000476417341591234,No,RBBP8|DNA2|RPA1|EXO1,FUNGI
SLC6A9,0.000476417341591234,No,RBBP8|DNA2|RPA1|EXO1,FUNGI
SLC6A6,0.000476417341591234,No,RBBP8|DNA2|RPA1|EXO1,FUNGI
SLC6A4,0.000476417341591234,No,RBBP8|DNA2|RPA1|EXO1,FUNGI
SLC6A13,0.000476417341591234,No,RBBP8|DNA2|RPA1|EXO1,FUNGI
SLC6A12,0.000476417341591234,No,RBBP8|DNA2|RPA1|EXO1,FUNGI
SLC6A14,0.000476417341591234,No,RBBP8|DNA2|RPA1|EXO1,FUNGI
SLC6A7,0.000476417341591234,No,RBBP8|DNA2|RPA1|EXO1,FUNGI
SLC6A20,0.000476417341591234,No,RBBP8|DNA2|RPA1|EXO1,FUNGI
SLC6A19,0.000476417341591234,No,RBBP8|DNA2|RPA1|EXO1,FUNGI
SLC6A18,0.000476417341591234,No,RBBP8|DNA2|RPA1|EXO1,FUNGI
SLC6A15,0.000476417341591234,No,RBBP8|DNA2|RPA1|EXO1,FUNGI
SLC6A17,0.000476417341591234,No,RBBP8|DNA2|RPA1|EXO1,FUNGI
SLC6A5,0.000476417341591234,No,RBBP8|DNA2|RPA1|EXO1,FUNGI
SLC6A2,0.000476417341591234,No,RBBP8|DNA2|RPA1|EXO1,FUNGI
SLC6A3,0.000476417341591234,No,RBBP8|DNA2|RPA1|EXO1,FUNGI
EXTL1,0.000476417341591234,No,RBBP8|DNA2|RPA1|EXO1,FUNGI
EXT1,0.000476417341591234,No,RBBP8|DNA2|RPA1|EXO1,FUNGI
EXT2,0.000476417341591234,No,RBBP8|DNA2|RPA1|EXO1,FUNGI
EXTL2,0.000476417341591234,No,RBBP8|DNA2|RPA1|EXO1,FUNGI
EXTL3,0.000476417341591234,No,RBBP8|DNA2|RPA1|EXO1,FUNGI
PADI6,0.000476417341591234,No,RBBP8|DNA2|RPA1|EXO1,FUNGI
PADI2,0.000476417341591234,No,RBBP8|DNA2|RPA1|EXO1,FUNGI
PADI3,0.000476417341591234,No,RBBP8|DNA2|RPA1|EXO1,FUNGI
PADI1,0.000476417341591234,No,RBBP8|DNA2|RPA1|EXO1,FUNGI
PADI4,0.000476417341591234,No,RBBP8|DNA2|RPA1|EXO1,FUNGI
PRSS12,0.000476417341591234,No,RBBP8|DNA2|RPA1|EXO1,FUNGI
TSPO,0.000476417341591234,No,RBBP8|DNA2|RPA1|EXO1,FUNGI
TSPO2,0.000476417341591234,No,RBBP8|DNA2|RPA1|EXO1,FUNGI
GMCL1,0.000476417341591234,No,RBBP8|DNA2|RPA1|EXO1,FUNGI
CBR1,0.000476417341591234,No,RBBP8|DNA2|RPA1|EXO1,FUNGI
CBR3,0.000476417341591234,No,RBBP8|DNA2|RPA1|EXO1,FUNGI
ZFYVE19,0.000476417341591234,No,RBBP8|DNA2|RPA1|EXO1,FUNGI
TMEM266,0.000476417341591234,No,RBBP8|DNA2|RPA1|EXO1,FUNGI
NANP,0.000476417341591234,No,RBBP8|DNA2|RPA1|EXO1,FUNGI
CLOCK,0.000476417341591234,No,RBBP8|DNA2|RPA1|EXO1,FUNGI
SIM1,0.000476417341591234,No,RBBP8|DNA2|RPA1|EXO1,FUNGI
SIM2,0.000476417341591234,No,RBBP8|DNA2|RPA1|EXO1,FUNGI
HIF3A,0.000476417341591234,No,RBBP8|DNA2|RPA1|EXO1,FUNGI
EPAS1,0.000476417341591234,No,RBBP8|DNA2|RPA1|EXO1,FUNGI
NPAS1,0.000476417341591234,No,RBBP8|DNA2|RPA1|EXO1,FUNGI
ARNTL,0.000476417341591234,No,RBBP8|DNA2|RPA1|EXO1,FUNGI
ARNTL2,0.000476417341591234,No,RBBP8|DNA2|RPA1|EXO1,FUNGI
RHBDL2,0.000476417341591234,No,RBBP8|DNA2|RPA1|EXO1,FUNGI
AKR1A1,0.000476417341591234,No,RBBP8|DNA2|RPA1|EXO1,FUNGI
AKR1E2,0.000476417341591234,No,RBBP8|DNA2|RPA1|EXO1,FUNGI
AKR1B1,0.000476417341591234,No,RBBP8|DNA2|RPA1|EXO1,FUNGI
AKR1B10,0.000476417341591234,No,RBBP8|DNA2|RPA1|EXO1,FUNGI
AKR1B15,0.000476417341591234,No,RBBP8|DNA2|RPA1|EXO1,FUNGI
AKR1D1,0.000476417341591234,No,RBBP8|DNA2|RPA1|EXO1,FUNGI
AKR1C1,0.000476417341591234,No,RBBP8|DNA2|RPA1|EXO1,FUNGI
AKR1C2,0.000476417341591234,No,RBBP8|DNA2|RPA1|EXO1,FUNGI
AKR1C4,0.000476417341591234,No,RBBP8|DNA2|RPA1|EXO1,FUNGI
AKR1C3,0.000476417341591234,No,RBBP8|DNA2|RPA1|EXO1,FUNGI
ENSP00000401327.3,0.000476417341591234,No,RBBP8|DNA2|RPA1|EXO1,FUNGI
CYB5R4,0.000476417341591234,No,RBBP8|DNA2|RPA1|EXO1,FUNGI
CYB5A,0.000476417341591234,No,RBBP8|DNA2|RPA1|EXO1,FUNGI
CYB5B,0.000476417341591234,No,RBBP8|DNA2|RPA1|EXO1,FUNGI
RPTN,0.000476417341591234,No,RBBP8|DNA2|RPA1|EXO1,FUNGI
PUF60,0.000476417341591234,No,RBBP8|DNA2|RPA1|EXO1,FUNGI
RBM14,0.000476417341591234,No,RBBP8|DNA2|RPA1|EXO1,FUNGI
RBM47,0.000476417341591234,No,RBBP8|DNA2|RPA1|EXO1,FUNGI
ELAVL1,0.000476417341591234,No,RBBP8|DNA2|RPA1|EXO1,FUNGI
ELAVL2,0.000476417341591234,No,RBBP8|DNA2|RPA1|EXO1,FUNGI
ELAVL3,0.000476417341591234,No,RBBP8|DNA2|RPA1|EXO1,FUNGI
ELAVL4,0.000476417341591234,No,RBBP8|DNA2|RPA1|EXO1,FUNGI
RBM15,0.000476417341591234,No,RBBP8|DNA2|RPA1|EXO1,FUNGI
RBM15B,0.000476417341591234,No,RBBP8|DNA2|RPA1|EXO1,FUNGI
TARDBP,0.000476417341591234,No,RBBP8|DNA2|RPA1|EXO1,FUNGI
VWA7,0.000476417341591234,No,RBBP8|DNA2|RPA1|EXO1,FUNGI
HMCN1,0.000476417341591234,No,RBBP8|DNA2|RPA1|EXO1,FUNGI
HMCN2,0.000476417341591234,No,RBBP8|DNA2|RPA1|EXO1,FUNGI
CENPF,0.000476417341591234,No,RBBP8|DNA2|RPA1|EXO1,FUNGI
BOLA3,0.000476417341591234,No,RBBP8|DNA2|RPA1|EXO1,FUNGI
NMRK1,0.000476417341591234,No,RBBP8|DNA2|RPA1|EXO1,FUNGI
NMRK2,0.000476417341591234,No,RBBP8|DNA2|RPA1|EXO1,FUNGI
PDZRN3,0.000476417341591234,No,RBBP8|DNA2|RPA1|EXO1,FUNGI
PDZRN4,0.000476417341591234,No,RBBP8|DNA2|RPA1|EXO1,FUNGI
ZNF518A,0.000476417341591234,No,RBBP8|DNA2|RPA1|EXO1,FUNGI
TMED6,0.000476417341591234,No,RBBP8|DNA2|RPA1|EXO1,FUNGI
RTN1,0.000476417341591234,No,RBBP8|DNA2|RPA1|EXO1,FUNGI
CDC37,0.000476417341591234,No,RBBP8|DNA2|RPA1|EXO1,FUNGI
NXF5,0.000476417341591234,No,RBBP8|DNA2|RPA1|EXO1,FUNGI
BCORL1,0.000476417341591234,No,RBBP8|DNA2|RPA1|EXO1,FUNGI
COL6A5,0.000476417341591234,No,RBBP8|DNA2|RPA1|EXO1,FUNGI
COL6A6,0.000476417341591234,No,RBBP8|DNA2|RPA1|EXO1,FUNGI
COL4A2,0.000476417341591234,No,RBBP8|DNA2|RPA1|EXO1,FUNGI
COL4A6,0.000476417341591234,No,RBBP8|DNA2|RPA1|EXO1,FUNGI
COL4A1,0.000476417341591234,No,RBBP8|DNA2|RPA1|EXO1,FUNGI
COL4A3,0.000476417341591234,No,RBBP8|DNA2|RPA1|EXO1,FUNGI
COL28A1,0.000476417341591234,No,RBBP8|DNA2|RPA1|EXO1,FUNGI
COL6A1,0.000476417341591234,No,RBBP8|DNA2|RPA1|EXO1,FUNGI
COL6A2,0.000476417341591234,No,RBBP8|DNA2|RPA1|EXO1,FUNGI
COL19A1,0.000476417341591234,No,RBBP8|DNA2|RPA1|EXO1,FUNGI
COL22A1,0.000476417341591234,No,RBBP8|DNA2|RPA1|EXO1,FUNGI
COL9A1,0.000476417341591234,No,RBBP8|DNA2|RPA1|EXO1,FUNGI
COL17A1,0.000476417341591234,No,RBBP8|DNA2|RPA1|EXO1,FUNGI
COL3A1,0.000476417341591234,No,RBBP8|DNA2|RPA1|EXO1,FUNGI
COL5A2,0.000476417341591234,No,RBBP8|DNA2|RPA1|EXO1,FUNGI
COL1A2,0.000476417341591234,No,RBBP8|DNA2|RPA1|EXO1,FUNGI
COL5A3,0.000476417341591234,No,RBBP8|DNA2|RPA1|EXO1,FUNGI
COL1A1,0.000476417341591234,No,RBBP8|DNA2|RPA1|EXO1,FUNGI
COL2A1,0.000476417341591234,No,RBBP8|DNA2|RPA1|EXO1,FUNGI
COL24A1,0.000476417341591234,No,RBBP8|DNA2|RPA1|EXO1,FUNGI
COL11A1,0.000476417341591234,No,RBBP8|DNA2|RPA1|EXO1,FUNGI
COL11A2,0.000476417341591234,No,RBBP8|DNA2|RPA1|EXO1,FUNGI
COL5A1,0.000476417341591234,No,RBBP8|DNA2|RPA1|EXO1,FUNGI
COL27A1,0.000476417341591234,No,RBBP8|DNA2|RPA1|EXO1,FUNGI
COL7A1,0.000476417341591234,No,RBBP8|DNA2|RPA1|EXO1,FUNGI
COL15A1,0.000476417341591234,No,RBBP8|DNA2|RPA1|EXO1,FUNGI
COL18A1,0.000476417341591234,No,RBBP8|DNA2|RPA1|EXO1,FUNGI
COL8A1,0.000476417341591234,No,RBBP8|DNA2|RPA1|EXO1,FUNGI
COL8A2,0.000476417341591234,No,RBBP8|DNA2|RPA1|EXO1,FUNGI
COL16A1,0.000476417341591234,No,RBBP8|DNA2|RPA1|EXO1,FUNGI
COL10A1,0.000476417341591234,No,RBBP8|DNA2|RPA1|EXO1,FUNGI
COL25A1,0.000476417341591234,No,RBBP8|DNA2|RPA1|EXO1,FUNGI
COL23A1,0.000476417341591234,No,RBBP8|DNA2|RPA1|EXO1,FUNGI
COL13A1,0.000476417341591234,No,RBBP8|DNA2|RPA1|EXO1,FUNGI
COL9A2,0.000476417341591234,No,RBBP8|DNA2|RPA1|EXO1,FUNGI
COL9A3,0.000476417341591234,No,RBBP8|DNA2|RPA1|EXO1,FUNGI
AANAT,0.000476417341591234,No,RBBP8|DNA2|RPA1|EXO1,FUNGI
COX6A2,0.000476417341591234,No,RBBP8|DNA2|RPA1|EXO1,FUNGI
BOLA2B,0.000476417341591234,No,RBBP8|DNA2|RPA1|EXO1,FUNGI
ENSP00000458075.1,0.000476417341591234,No,RBBP8|DNA2|RPA1|EXO1,FUNGI
SLC10A7,0.000476417341591234,No,RBBP8|DNA2|RPA1|EXO1,FUNGI
MRPS14,0.000476417341591234,No,RBBP8|DNA2|RPA1|EXO1,FUNGI
TAB1,0.000476417341591234,No,RBBP8|DNA2|RPA1|EXO1,FUNGI
PTGES3,0.000476417341591234,No,RBBP8|DNA2|RPA1|EXO1,FUNGI
ARMCX4,0.000476417341591234,No,RBBP8|DNA2|RPA1|EXO1,FUNGI
HBP1,0.000476417341591234,No,RBBP8|DNA2|RPA1|EXO1,FUNGI
TCF7L1,0.000476417341591234,No,RBBP8|DNA2|RPA1|EXO1,FUNGI
TCF7L2,0.000476417341591234,No,RBBP8|DNA2|RPA1|EXO1,FUNGI
LEF1,0.000476417341591234,No,RBBP8|DNA2|RPA1|EXO1,FUNGI
TCF7,0.000476417341591234,No,RBBP8|DNA2|RPA1|EXO1,FUNGI
SRY,0.000476417341591234,No,RBBP8|DNA2|RPA1|EXO1,FUNGI
SOX8,0.000476417341591234,No,RBBP8|DNA2|RPA1|EXO1,FUNGI
SOX10,0.000476417341591234,No,RBBP8|DNA2|RPA1|EXO1,FUNGI
SOX9,0.000476417341591234,No,RBBP8|DNA2|RPA1|EXO1,FUNGI
SOX13,0.000476417341591234,No,RBBP8|DNA2|RPA1|EXO1,FUNGI
SOX5,0.000476417341591234,No,RBBP8|DNA2|RPA1|EXO1,FUNGI
SOX6,0.000476417341591234,No,RBBP8|DNA2|RPA1|EXO1,FUNGI
SOX30,0.000476417341591234,No,RBBP8|DNA2|RPA1|EXO1,FUNGI
SOX2,0.000476417341591234,No,RBBP8|DNA2|RPA1|EXO1,FUNGI
ZC3H7A,0.000476417341591234,No,RBBP8|DNA2|RPA1|EXO1,FUNGI
ZC3H7B,0.000476417341591234,No,RBBP8|DNA2|RPA1|EXO1,FUNGI
PPM1H,0.000476417341591234,No,RBBP8|DNA2|RPA1|EXO1,FUNGI
FKBP4,0.000476417341591234,No,RBBP8|DNA2|RPA1|EXO1,FUNGI
FKBP5,0.000476417341591234,No,RBBP8|DNA2|RPA1|EXO1,FUNGI
