Gene,Score,in.gold.standard,gold.standard.genes.in.cluster,Clade
AURKB,0.00192957067052581,No,STRA13|APITD1|FANCF|FAAP24,VERTBRATES
ATP6V1G1,0.00192957067052581,No,STRA13|APITD1|FANCF|FAAP24,VERTBRATES
ELOVL4,0.00192957067052581,No,STRA13|APITD1|FANCF|FAAP24,VERTBRATES
GTF2H3,0.00192957067052581,No,STRA13|APITD1|FANCF|FAAP24,VERTBRATES
PSMA4,0.00192957067052581,No,STRA13|APITD1|FANCF|FAAP24,VERTBRATES
FMO2,0.00192957067052581,No,STRA13|APITD1|FANCF|FAAP24,VERTBRATES
FMO3,0.00192957067052581,No,STRA13|APITD1|FANCF|FAAP24,VERTBRATES
CLIP4,0.00192957067052581,No,STRA13|APITD1|FANCF|FAAP24,VERTBRATES
SLC36A3,0.00192957067052581,No,STRA13|APITD1|FANCF|FAAP24,VERTBRATES
HSD17B13,0.00192957067052581,No,STRA13|APITD1|FANCF|FAAP24,VERTBRATES
ZNF404,0.00192957067052581,No,STRA13|APITD1|FANCF|FAAP24,VERTBRATES
PMP2,0.00192957067052581,No,STRA13|APITD1|FANCF|FAAP24,VERTBRATES
RGS17,0.00192957067052581,No,STRA13|APITD1|FANCF|FAAP24,VERTBRATES
SLC38A6,0.00192957067052581,No,STRA13|APITD1|FANCF|FAAP24,VERTBRATES
INS-IGF2,0.00192957067052581,No,STRA13|APITD1|FANCF|FAAP24,VERTBRATES
RGS20,0.00192957067052581,No,STRA13|APITD1|FANCF|FAAP24,VERTBRATES
IMMP2L,0.00192957067052581,No,STRA13|APITD1|FANCF|FAAP24,VERTBRATES
AKIRIN2,0.00192957067052581,No,STRA13|APITD1|FANCF|FAAP24,VERTBRATES
SLC2A14,0.00192957067052581,No,STRA13|APITD1|FANCF|FAAP24,VERTBRATES
SLC2A3,0.00192957067052581,No,STRA13|APITD1|FANCF|FAAP24,VERTBRATES
ACBD7,0.00192957067052581,No,STRA13|APITD1|FANCF|FAAP24,VERTBRATES
CAP2,0.00192957067052581,No,STRA13|APITD1|FANCF|FAAP24,VERTBRATES
EFCAB2,0.00192957067052581,No,STRA13|APITD1|FANCF|FAAP24,VERTBRATES
FABP5,0.00192957067052581,No,STRA13|APITD1|FANCF|FAAP24,VERTBRATES
CPA2,0.00192957067052581,No,STRA13|APITD1|FANCF|FAAP24,VERTBRATES
UGT2A1,0.00192957067052581,No,STRA13|APITD1|FANCF|FAAP24,VERTBRATES
UGT2A2,0.00192957067052581,No,STRA13|APITD1|FANCF|FAAP24,VERTBRATES
UGT2A3,0.00192957067052581,No,STRA13|APITD1|FANCF|FAAP24,VERTBRATES
UGT2B15,0.00192957067052581,No,STRA13|APITD1|FANCF|FAAP24,VERTBRATES
UGT2B17,0.00192957067052581,No,STRA13|APITD1|FANCF|FAAP24,VERTBRATES
UGT2B11,0.00192957067052581,No,STRA13|APITD1|FANCF|FAAP24,VERTBRATES
UGT2B28,0.00192957067052581,No,STRA13|APITD1|FANCF|FAAP24,VERTBRATES
UGT2B4,0.00192957067052581,No,STRA13|APITD1|FANCF|FAAP24,VERTBRATES
UGT2B10,0.00192957067052581,No,STRA13|APITD1|FANCF|FAAP24,VERTBRATES
UGT2B7,0.00192957067052581,No,STRA13|APITD1|FANCF|FAAP24,VERTBRATES
CHMP4C,0.00192957067052581,No,STRA13|APITD1|FANCF|FAAP24,VERTBRATES
CYB5A,0.00192957067052581,No,STRA13|APITD1|FANCF|FAAP24,VERTBRATES
PLPP3,0.00192957067052581,No,STRA13|APITD1|FANCF|FAAP24,VERTBRATES
PYCR1,0.00192957067052581,No,STRA13|APITD1|FANCF|FAAP24,VERTBRATES
PYCR2,0.00192957067052581,No,STRA13|APITD1|FANCF|FAAP24,VERTBRATES
PCDHA10,0.00192957067052581,No,STRA13|APITD1|FANCF|FAAP24,VERTBRATES
PCDHA12,0.00192957067052581,No,STRA13|APITD1|FANCF|FAAP24,VERTBRATES
PCDHA11,0.00192957067052581,No,STRA13|APITD1|FANCF|FAAP24,VERTBRATES
PCDHA7,0.00192957067052581,No,STRA13|APITD1|FANCF|FAAP24,VERTBRATES
PCDHA9,0.00192957067052581,No,STRA13|APITD1|FANCF|FAAP24,VERTBRATES
PCDHA1,0.00192957067052581,No,STRA13|APITD1|FANCF|FAAP24,VERTBRATES
PCDHA6,0.00192957067052581,No,STRA13|APITD1|FANCF|FAAP24,VERTBRATES
PCDHA8,0.00192957067052581,No,STRA13|APITD1|FANCF|FAAP24,VERTBRATES
PCDHA5,0.00192957067052581,No,STRA13|APITD1|FANCF|FAAP24,VERTBRATES
FABP12,0.00192957067052581,No,STRA13|APITD1|FANCF|FAAP24,VERTBRATES
ENSP00000464383.1,0.00192957067052581,No,STRA13|APITD1|FANCF|FAAP24,VERTBRATES
VAMP2,0.00192957067052581,No,STRA13|APITD1|FANCF|FAAP24,VERTBRATES
SLC1A1,0.00192957067052581,No,STRA13|APITD1|FANCF|FAAP24,VERTBRATES
ELN,0.00192957067052581,No,STRA13|APITD1|FANCF|FAAP24,VERTBRATES
TOMM5,0.00192957067052581,No,STRA13|APITD1|FANCF|FAAP24,VERTBRATES
KRTAP12-4,0.00192957067052581,No,STRA13|APITD1|FANCF|FAAP24,VERTBRATES
ZNF441,0.00192957067052581,No,STRA13|APITD1|FANCF|FAAP24,VERTBRATES
RAB25,0.00192957067052581,No,STRA13|APITD1|FANCF|FAAP24,VERTBRATES
BRD2,0.00192957067052581,No,STRA13|APITD1|FANCF|FAAP24,VERTBRATES
CLLU1OS,0.00192957067052581,No,STRA13|APITD1|FANCF|FAAP24,VERTBRATES
MFGE8,0.00192957067052581,No,STRA13|APITD1|FANCF|FAAP24,VERTBRATES
GNLY,0.00192957067052581,No,STRA13|APITD1|FANCF|FAAP24,VERTBRATES
HTN1,0.00192957067052581,No,STRA13|APITD1|FANCF|FAAP24,VERTBRATES
FLVCR2,0.00192957067052581,No,STRA13|APITD1|FANCF|FAAP24,VERTBRATES
PANK1,0.00192957067052581,No,STRA13|APITD1|FANCF|FAAP24,VERTBRATES
LCE2B,0.00192957067052581,No,STRA13|APITD1|FANCF|FAAP24,VERTBRATES
LCE2A,0.00192957067052581,No,STRA13|APITD1|FANCF|FAAP24,VERTBRATES
MSRB1,0.00192957067052581,No,STRA13|APITD1|FANCF|FAAP24,VERTBRATES
ENSP00000451560.1,0.00192957067052581,No,STRA13|APITD1|FANCF|FAAP24,VERTBRATES
ENSP00000485186.1,0.00192957067052581,No,STRA13|APITD1|FANCF|FAAP24,VERTBRATES
ENSP00000485671.1,0.00192957067052581,No,STRA13|APITD1|FANCF|FAAP24,VERTBRATES
CD24,0.00192957067052581,No,STRA13|APITD1|FANCF|FAAP24,VERTBRATES
ENSP00000485562.1,0.00192957067052581,No,STRA13|APITD1|FANCF|FAAP24,VERTBRATES
ENSP00000414068.2,0.00192957067052581,No,STRA13|APITD1|FANCF|FAAP24,VERTBRATES
ZNF80,0.00192957067052581,No,STRA13|APITD1|FANCF|FAAP24,VERTBRATES
ARIH2OS,0.00192957067052581,No,STRA13|APITD1|FANCF|FAAP24,VERTBRATES
ENSP00000485405.1,0.00192957067052581,No,STRA13|APITD1|FANCF|FAAP24,VERTBRATES
ZNF30,0.00192957067052581,No,STRA13|APITD1|FANCF|FAAP24,VERTBRATES
C11orf21,0.00192957067052581,No,STRA13|APITD1|FANCF|FAAP24,VERTBRATES
ZNF266,0.00192957067052581,No,STRA13|APITD1|FANCF|FAAP24,VERTBRATES
MAP1LC3C,0.00192957067052581,No,STRA13|APITD1|FANCF|FAAP24,VERTBRATES
DHRS12,0.00192957067052581,No,STRA13|APITD1|FANCF|FAAP24,VERTBRATES
MYH15,0.00192957067052581,No,STRA13|APITD1|FANCF|FAAP24,VERTBRATES
ZNF814,0.00192957067052581,No,STRA13|APITD1|FANCF|FAAP24,VERTBRATES
ENSA,0.00192957067052581,No,STRA13|APITD1|FANCF|FAAP24,VERTBRATES
SNRPF,0.00192957067052581,No,STRA13|APITD1|FANCF|FAAP24,VERTBRATES
ENSP00000485075.1,0.00192957067052581,No,STRA13|APITD1|FANCF|FAAP24,VERTBRATES
ENSP00000485226.1,0.00192957067052581,No,STRA13|APITD1|FANCF|FAAP24,VERTBRATES
POTEJ,0.00192957067052581,No,STRA13|APITD1|FANCF|FAAP24,VERTBRATES
POTEE,0.00192957067052581,No,STRA13|APITD1|FANCF|FAAP24,VERTBRATES
POTEF,0.00192957067052581,No,STRA13|APITD1|FANCF|FAAP24,VERTBRATES
POTEI,0.00192957067052581,No,STRA13|APITD1|FANCF|FAAP24,VERTBRATES
DIRC1,0.00192957067052581,No,STRA13|APITD1|FANCF|FAAP24,VERTBRATES
SRY,0.00192957067052581,No,STRA13|APITD1|FANCF|FAAP24,VERTBRATES
KRT76,0.00192957067052581,No,STRA13|APITD1|FANCF|FAAP24,VERTBRATES
KRTAP22-1,0.00192957067052581,No,STRA13|APITD1|FANCF|FAAP24,VERTBRATES
GPR32,0.00192957067052581,No,STRA13|APITD1|FANCF|FAAP24,VERTBRATES
PRR34,0.00192957067052581,No,STRA13|APITD1|FANCF|FAAP24,VERTBRATES
GYPC,0.00192957067052581,No,STRA13|APITD1|FANCF|FAAP24,VERTBRATES
KRTAP21-2,0.00192957067052581,No,STRA13|APITD1|FANCF|FAAP24,VERTBRATES
HHLA3,0.00192957067052581,No,STRA13|APITD1|FANCF|FAAP24,VERTBRATES
ENSP00000442747.1,0.00192957067052581,No,STRA13|APITD1|FANCF|FAAP24,VERTBRATES
TMEM133,0.00192957067052581,No,STRA13|APITD1|FANCF|FAAP24,VERTBRATES
PRORY,0.00192957067052581,No,STRA13|APITD1|FANCF|FAAP24,VERTBRATES
LCE1A,0.00192957067052581,No,STRA13|APITD1|FANCF|FAAP24,VERTBRATES
LCE1E,0.00192957067052581,No,STRA13|APITD1|FANCF|FAAP24,VERTBRATES
CEMP1,0.00192957067052581,No,STRA13|APITD1|FANCF|FAAP24,VERTBRATES
ENSP00000485043.1,0.00192957067052581,No,STRA13|APITD1|FANCF|FAAP24,VERTBRATES
CCDC140,0.00192957067052581,No,STRA13|APITD1|FANCF|FAAP24,VERTBRATES
TIAF1,0.00192957067052581,No,STRA13|APITD1|FANCF|FAAP24,VERTBRATES
ENSP00000485463.1,0.00192957067052581,No,STRA13|APITD1|FANCF|FAAP24,VERTBRATES
ARMS2,0.00192957067052581,No,STRA13|APITD1|FANCF|FAAP24,VERTBRATES
SEPT14,0.00192957067052581,No,STRA13|APITD1|FANCF|FAAP24,VERTBRATES
DEPDC4,0.00192957067052581,No,STRA13|APITD1|FANCF|FAAP24,VERTBRATES
S100Z,0.00192957067052581,No,STRA13|APITD1|FANCF|FAAP24,VERTBRATES
NKAIN2,0.00192957067052581,No,STRA13|APITD1|FANCF|FAAP24,VERTBRATES
AP4S1,0.00192957067052581,No,STRA13|APITD1|FANCF|FAAP24,VERTBRATES
ACAA2,0.00192957067052581,No,STRA13|APITD1|FANCF|FAAP24,VERTBRATES
SRP14,0.00192957067052581,No,STRA13|APITD1|FANCF|FAAP24,VERTBRATES
ATP8A2,0.00192957067052581,No,STRA13|APITD1|FANCF|FAAP24,VERTBRATES
LRRC1,0.00192957067052581,No,STRA13|APITD1|FANCF|FAAP24,VERTBRATES
PPIH,0.00192957067052581,No,STRA13|APITD1|FANCF|FAAP24,VERTBRATES
RAB13,0.00192957067052581,No,STRA13|APITD1|FANCF|FAAP24,VERTBRATES
RAB34,0.00192957067052581,No,STRA13|APITD1|FANCF|FAAP24,VERTBRATES
TNNC2,0.00192957067052581,No,STRA13|APITD1|FANCF|FAAP24,VERTBRATES
CHRNB4,0.00192957067052581,No,STRA13|APITD1|FANCF|FAAP24,VERTBRATES
UCK1,0.00192957067052581,No,STRA13|APITD1|FANCF|FAAP24,VERTBRATES
FOXQ1,0.00192957067052581,No,STRA13|APITD1|FANCF|FAAP24,VERTBRATES
MYLK4,0.00192957067052581,No,STRA13|APITD1|FANCF|FAAP24,VERTBRATES
ANTXRL,0.00192957067052581,No,STRA13|APITD1|FANCF|FAAP24,VERTBRATES
AKR1E2,0.00192957067052581,No,STRA13|APITD1|FANCF|FAAP24,VERTBRATES
NKAIN4,0.00192957067052581,No,STRA13|APITD1|FANCF|FAAP24,VERTBRATES
RAB41,0.00192957067052581,No,STRA13|APITD1|FANCF|FAAP24,VERTBRATES
VAMP1,0.00192957067052581,No,STRA13|APITD1|FANCF|FAAP24,VERTBRATES
LDHAL6A,0.00192957067052581,No,STRA13|APITD1|FANCF|FAAP24,VERTBRATES
LDHAL6B,0.00192957067052581,No,STRA13|APITD1|FANCF|FAAP24,VERTBRATES
MYL4,0.00192957067052581,No,STRA13|APITD1|FANCF|FAAP24,VERTBRATES
TPD52L3,0.00192957067052581,No,STRA13|APITD1|FANCF|FAAP24,VERTBRATES
ENSP00000487146.1,0.00192957067052581,No,STRA13|APITD1|FANCF|FAAP24,VERTBRATES
RFPL4B,0.00192957067052581,No,STRA13|APITD1|FANCF|FAAP24,VERTBRATES
HKR1,0.00192957067052581,No,STRA13|APITD1|FANCF|FAAP24,VERTBRATES
ZNF233,0.00192957067052581,No,STRA13|APITD1|FANCF|FAAP24,VERTBRATES
PRR13,0.00192957067052581,No,STRA13|APITD1|FANCF|FAAP24,VERTBRATES
KRTAP5-7,0.00192957067052581,No,STRA13|APITD1|FANCF|FAAP24,VERTBRATES
KRTAP5-8,0.00192957067052581,No,STRA13|APITD1|FANCF|FAAP24,VERTBRATES
CLECL1,0.00192957067052581,No,STRA13|APITD1|FANCF|FAAP24,VERTBRATES
ADM5,0.00192957067052581,No,STRA13|APITD1|FANCF|FAAP24,VERTBRATES
C11orf40,0.00192957067052581,No,STRA13|APITD1|FANCF|FAAP24,VERTBRATES
LCE1C,0.00192957067052581,No,STRA13|APITD1|FANCF|FAAP24,VERTBRATES
ZNF497,0.00192957067052581,No,STRA13|APITD1|FANCF|FAAP24,VERTBRATES
KCNJ14,0.00192957067052581,No,STRA13|APITD1|FANCF|FAAP24,VERTBRATES
DIAPH1,0.00192957067052581,No,STRA13|APITD1|FANCF|FAAP24,VERTBRATES
STON1-GTF2A1L,0.00192957067052581,No,STRA13|APITD1|FANCF|FAAP24,VERTBRATES
CALB1,0.00192957067052581,No,STRA13|APITD1|FANCF|FAAP24,VERTBRATES
DCUN1D3,0.00192957067052581,No,STRA13|APITD1|FANCF|FAAP24,VERTBRATES
TCP11L2,0.00192957067052581,No,STRA13|APITD1|FANCF|FAAP24,VERTBRATES
C14orf2,0.00192957067052581,No,STRA13|APITD1|FANCF|FAAP24,VERTBRATES
LHCGR,0.00192957067052581,No,STRA13|APITD1|FANCF|FAAP24,VERTBRATES
CYP2C18,0.00192957067052581,No,STRA13|APITD1|FANCF|FAAP24,VERTBRATES
CYP2C8,0.00192957067052581,No,STRA13|APITD1|FANCF|FAAP24,VERTBRATES
CYP2C19,0.00192957067052581,No,STRA13|APITD1|FANCF|FAAP24,VERTBRATES
CYP2C9,0.00192957067052581,No,STRA13|APITD1|FANCF|FAAP24,VERTBRATES
PPP1R12B,0.00192957067052581,No,STRA13|APITD1|FANCF|FAAP24,VERTBRATES
KRT17,0.00192957067052581,No,STRA13|APITD1|FANCF|FAAP24,VERTBRATES
KRT15,0.00192957067052581,No,STRA13|APITD1|FANCF|FAAP24,VERTBRATES
KRT14,0.00192957067052581,No,STRA13|APITD1|FANCF|FAAP24,VERTBRATES
KRT16,0.00192957067052581,No,STRA13|APITD1|FANCF|FAAP24,VERTBRATES
CCNG2,0.00192957067052581,No,STRA13|APITD1|FANCF|FAAP24,VERTBRATES
HRNR,0.00192957067052581,No,STRA13|APITD1|FANCF|FAAP24,VERTBRATES
DAZ3,0.00192957067052581,No,STRA13|APITD1|FANCF|FAAP24,VERTBRATES
SUV39H2,0.00192957067052581,No,STRA13|APITD1|FANCF|FAAP24,VERTBRATES
CCL14,0.00192957067052581,No,STRA13|APITD1|FANCF|FAAP24,VERTBRATES
CCL5,0.00192957067052581,No,STRA13|APITD1|FANCF|FAAP24,VERTBRATES
TRIM26,0.00192957067052581,No,STRA13|APITD1|FANCF|FAAP24,VERTBRATES
ELOVL2,0.00192957067052581,No,STRA13|APITD1|FANCF|FAAP24,VERTBRATES
C16orf87,0.00192957067052581,No,STRA13|APITD1|FANCF|FAAP24,VERTBRATES
TAT,0.00192957067052581,No,STRA13|APITD1|FANCF|FAAP24,VERTBRATES
C2orf76,0.00192957067052581,No,STRA13|APITD1|FANCF|FAAP24,VERTBRATES
BET1,0.00192957067052581,No,STRA13|APITD1|FANCF|FAAP24,VERTBRATES
TMEM38B,0.00192957067052581,No,STRA13|APITD1|FANCF|FAAP24,VERTBRATES
POC1B,0.00192957067052581,No,STRA13|APITD1|FANCF|FAAP24,VERTBRATES
MRPL13,0.00192957067052581,No,STRA13|APITD1|FANCF|FAAP24,VERTBRATES
LRIG3,0.00192957067052581,No,STRA13|APITD1|FANCF|FAAP24,VERTBRATES
SCPEP1,0.00192957067052581,No,STRA13|APITD1|FANCF|FAAP24,VERTBRATES
DNAJC17,0.00192957067052581,No,STRA13|APITD1|FANCF|FAAP24,VERTBRATES
DTD1,0.00192957067052581,No,STRA13|APITD1|FANCF|FAAP24,VERTBRATES
RPL15,0.00192957067052581,No,STRA13|APITD1|FANCF|FAAP24,VERTBRATES
INVS,0.00192957067052581,No,STRA13|APITD1|FANCF|FAAP24,VERTBRATES
RMND1,0.00192957067052581,No,STRA13|APITD1|FANCF|FAAP24,VERTBRATES
RAB33A,0.00192957067052581,No,STRA13|APITD1|FANCF|FAAP24,VERTBRATES
RAB33B,0.00192957067052581,No,STRA13|APITD1|FANCF|FAAP24,VERTBRATES
MYEOV2,0.00192957067052581,No,STRA13|APITD1|FANCF|FAAP24,VERTBRATES
MUC3A,0.00192957067052581,No,STRA13|APITD1|FANCF|FAAP24,VERTBRATES
MC1R,0.00192957067052581,No,STRA13|APITD1|FANCF|FAAP24,VERTBRATES
ADAT3,0.00192957067052581,No,STRA13|APITD1|FANCF|FAAP24,VERTBRATES
ANAPC11,0.00192957067052581,No,STRA13|APITD1|FANCF|FAAP24,VERTBRATES
USP17L23,0.00192957067052581,No,STRA13|APITD1|FANCF|FAAP24,VERTBRATES
USP17L8,0.00192957067052581,No,STRA13|APITD1|FANCF|FAAP24,VERTBRATES
USP17L2,0.00192957067052581,No,STRA13|APITD1|FANCF|FAAP24,VERTBRATES
USP17L1,0.00192957067052581,No,STRA13|APITD1|FANCF|FAAP24,VERTBRATES
USP17L3,0.00192957067052581,No,STRA13|APITD1|FANCF|FAAP24,VERTBRATES
USP17L4,0.00192957067052581,No,STRA13|APITD1|FANCF|FAAP24,VERTBRATES
USP17L7,0.00192957067052581,No,STRA13|APITD1|FANCF|FAAP24,VERTBRATES
USP17L12,0.00192957067052581,No,STRA13|APITD1|FANCF|FAAP24,VERTBRATES
USP17L5,0.00192957067052581,No,STRA13|APITD1|FANCF|FAAP24,VERTBRATES
USP17L10,0.00192957067052581,No,STRA13|APITD1|FANCF|FAAP24,VERTBRATES
USP17L13,0.00192957067052581,No,STRA13|APITD1|FANCF|FAAP24,VERTBRATES
USP17L17,0.00192957067052581,No,STRA13|APITD1|FANCF|FAAP24,VERTBRATES
USP17L22,0.00192957067052581,No,STRA13|APITD1|FANCF|FAAP24,VERTBRATES
USP17L15,0.00192957067052581,No,STRA13|APITD1|FANCF|FAAP24,VERTBRATES
USP17L19,0.00192957067052581,No,STRA13|APITD1|FANCF|FAAP24,VERTBRATES
USP17L11,0.00192957067052581,No,STRA13|APITD1|FANCF|FAAP24,VERTBRATES
USP17L18,0.00192957067052581,No,STRA13|APITD1|FANCF|FAAP24,VERTBRATES
USP17L21,0.00192957067052581,No,STRA13|APITD1|FANCF|FAAP24,VERTBRATES
USP17L20,0.00192957067052581,No,STRA13|APITD1|FANCF|FAAP24,VERTBRATES
USP17L26,0.00192957067052581,No,STRA13|APITD1|FANCF|FAAP24,VERTBRATES
UFSP1,0.00192957067052581,No,STRA13|APITD1|FANCF|FAAP24,VERTBRATES
ZFP41,0.00192957067052581,No,STRA13|APITD1|FANCF|FAAP24,VERTBRATES
ZNF546,0.00192957067052581,No,STRA13|APITD1|FANCF|FAAP24,VERTBRATES
ZNF425,0.00192957067052581,No,STRA13|APITD1|FANCF|FAAP24,VERTBRATES
KRT20,0.00192957067052581,No,STRA13|APITD1|FANCF|FAAP24,VERTBRATES
ZNF551,0.00192957067052581,No,STRA13|APITD1|FANCF|FAAP24,VERTBRATES
ZNF154,0.00192957067052581,No,STRA13|APITD1|FANCF|FAAP24,VERTBRATES
ZNF891,0.00192957067052581,No,STRA13|APITD1|FANCF|FAAP24,VERTBRATES
ZNF547,0.00192957067052581,No,STRA13|APITD1|FANCF|FAAP24,VERTBRATES
ZNF256,0.00192957067052581,No,STRA13|APITD1|FANCF|FAAP24,VERTBRATES
ZNF416,0.00192957067052581,No,STRA13|APITD1|FANCF|FAAP24,VERTBRATES
DEFB119,0.00192957067052581,No,STRA13|APITD1|FANCF|FAAP24,VERTBRATES
ZNF624,0.00192957067052581,No,STRA13|APITD1|FANCF|FAAP24,VERTBRATES
ZNF420,0.00192957067052581,No,STRA13|APITD1|FANCF|FAAP24,VERTBRATES
C22orf29,0.00192957067052581,No,STRA13|APITD1|FANCF|FAAP24,VERTBRATES
ZNF660,0.00192957067052581,No,STRA13|APITD1|FANCF|FAAP24,VERTBRATES
TMPPE,0.00192957067052581,No,STRA13|APITD1|FANCF|FAAP24,VERTBRATES
ANKS1B,0.00192957067052581,No,STRA13|APITD1|FANCF|FAAP24,VERTBRATES
ANKK1,0.00192957067052581,No,STRA13|APITD1|FANCF|FAAP24,VERTBRATES
MPC1,0.00192957067052581,No,STRA13|APITD1|FANCF|FAAP24,VERTBRATES
CTNND2,0.00192957067052581,No,STRA13|APITD1|FANCF|FAAP24,VERTBRATES
SGCZ,0.00192957067052581,No,STRA13|APITD1|FANCF|FAAP24,VERTBRATES
SPOCK1,0.00192957067052581,No,STRA13|APITD1|FANCF|FAAP24,VERTBRATES
HS6ST2,0.00192957067052581,No,STRA13|APITD1|FANCF|FAAP24,VERTBRATES
DLG2,0.00192957067052581,No,STRA13|APITD1|FANCF|FAAP24,VERTBRATES
GPR39,0.00192957067052581,No,STRA13|APITD1|FANCF|FAAP24,VERTBRATES
COX15,0.00192957067052581,No,STRA13|APITD1|FANCF|FAAP24,VERTBRATES
TPGS2,0.00192957067052581,No,STRA13|APITD1|FANCF|FAAP24,VERTBRATES
GOPC,0.00192957067052581,No,STRA13|APITD1|FANCF|FAAP24,VERTBRATES
SLC36A2,0.00192957067052581,No,STRA13|APITD1|FANCF|FAAP24,VERTBRATES
UTS2B,0.00192957067052581,No,STRA13|APITD1|FANCF|FAAP24,VERTBRATES
C20orf141,0.00192957067052581,No,STRA13|APITD1|FANCF|FAAP24,VERTBRATES
ENSP00000369967.4,0.00192957067052581,No,STRA13|APITD1|FANCF|FAAP24,VERTBRATES
CCR2,0.00192957067052581,No,STRA13|APITD1|FANCF|FAAP24,VERTBRATES
MACROD2,0.00192957067052581,No,STRA13|APITD1|FANCF|FAAP24,VERTBRATES
GPC5,0.00192957067052581,No,STRA13|APITD1|FANCF|FAAP24,VERTBRATES
RIPPLY3,0.00192957067052581,No,STRA13|APITD1|FANCF|FAAP24,VERTBRATES
ZNF785,0.00192957067052581,No,STRA13|APITD1|FANCF|FAAP24,VERTBRATES
ZNF705A,0.00192957067052581,No,STRA13|APITD1|FANCF|FAAP24,VERTBRATES
ZNF705D,0.00192957067052581,No,STRA13|APITD1|FANCF|FAAP24,VERTBRATES
ZNF705B,0.00192957067052581,No,STRA13|APITD1|FANCF|FAAP24,VERTBRATES
ZNF705G,0.00192957067052581,No,STRA13|APITD1|FANCF|FAAP24,VERTBRATES
ENSP00000470969.1,0.00192957067052581,No,STRA13|APITD1|FANCF|FAAP24,VERTBRATES
KRT24,0.00192957067052581,No,STRA13|APITD1|FANCF|FAAP24,VERTBRATES
ENSP00000489251.1,0.00192957067052581,No,STRA13|APITD1|FANCF|FAAP24,VERTBRATES
ZG16B,0.00192957067052581,No,STRA13|APITD1|FANCF|FAAP24,VERTBRATES
LBHD1,0.00192957067052581,No,STRA13|APITD1|FANCF|FAAP24,VERTBRATES
KRT9,0.00230061349693252,No,APITD1|FANCF|FAAP24,VERTBRATES
ANKRD20A2,0.00230061349693252,No,APITD1|FANCF|FAAP24,VERTBRATES
ANKRD20A3,0.00230061349693252,No,APITD1|FANCF|FAAP24,VERTBRATES
ANKRD20A1,0.00230061349693252,No,APITD1|FANCF|FAAP24,VERTBRATES
ANKRD20A4,0.00230061349693252,No,APITD1|FANCF|FAAP24,VERTBRATES
FOXL2NB,0.00230061349693252,No,APITD1|FANCF|FAAP24,VERTBRATES
C11orf45,0.00230061349693252,No,APITD1|FANCF|FAAP24,VERTBRATES
PSORS1C1,0.00230061349693252,No,APITD1|FANCF|FAAP24,VERTBRATES
GAB4,0.00230061349693252,No,APITD1|FANCF|FAAP24,VERTBRATES
PMAIP1,0.00230061349693252,No,APITD1|FANCF|FAAP24,VERTBRATES
C5orf56,0.00230061349693252,No,APITD1|FANCF|FAAP24,VERTBRATES
LMO7DN,0.00230061349693252,No,APITD1|FANCF|FAAP24,VERTBRATES
ENSP00000481534.1,0.00230061349693252,No,APITD1|FANCF|FAAP24,VERTBRATES
ENSP00000485271.1,0.00230061349693252,No,APITD1|FANCF|FAAP24,VERTBRATES
C8orf86,0.00230061349693252,No,APITD1|FANCF|FAAP24,VERTBRATES
SPATA8,0.00230061349693252,No,APITD1|FANCF|FAAP24,VERTBRATES
MYEOV,0.00230061349693252,No,APITD1|FANCF|FAAP24,VERTBRATES
ZNF519,0.00230061349693252,No,APITD1|FANCF|FAAP24,VERTBRATES
FAM182B,0.00230061349693252,No,APITD1|FANCF|FAAP24,VERTBRATES
IL32,0.00230061349693252,No,APITD1|FANCF|FAAP24,VERTBRATES
NPIPB3,0.00230061349693252,No,APITD1|FANCF|FAAP24,VERTBRATES
NPIPB15,0.00230061349693252,No,APITD1|FANCF|FAAP24,VERTBRATES
NPIPB7,0.00230061349693252,No,APITD1|FANCF|FAAP24,VERTBRATES
NPIPB9,0.00230061349693252,No,APITD1|FANCF|FAAP24,VERTBRATES
ENSP00000382101.4,0.00230061349693252,No,APITD1|FANCF|FAAP24,VERTBRATES
ENSP00000437314.1,0.00230061349693252,No,APITD1|FANCF|FAAP24,VERTBRATES
ENSP00000487986.1,0.00230061349693252,No,APITD1|FANCF|FAAP24,VERTBRATES
NPIPA2,0.00230061349693252,No,APITD1|FANCF|FAAP24,VERTBRATES
NPIPA8,0.00230061349693252,No,APITD1|FANCF|FAAP24,VERTBRATES
NPIPA5,0.00230061349693252,No,APITD1|FANCF|FAAP24,VERTBRATES
ENSP00000370908.2,0.00230061349693252,No,APITD1|FANCF|FAAP24,VERTBRATES
NPIPA1,0.00230061349693252,No,APITD1|FANCF|FAAP24,VERTBRATES
NPIPA3,0.00230061349693252,No,APITD1|FANCF|FAAP24,VERTBRATES
NPIPB8,0.00230061349693252,No,APITD1|FANCF|FAAP24,VERTBRATES
ENSP00000447597.1,0.00230061349693252,No,APITD1|FANCF|FAAP24,VERTBRATES
NPIPB11,0.00230061349693252,No,APITD1|FANCF|FAAP24,VERTBRATES
NPIPB5,0.00230061349693252,No,APITD1|FANCF|FAAP24,VERTBRATES
ENSP00000429734.1,0.00230061349693252,No,APITD1|FANCF|FAAP24,VERTBRATES
NPIPB4,0.00230061349693252,No,APITD1|FANCF|FAAP24,VERTBRATES
KRTAP17-1,0.00230061349693252,No,APITD1|FANCF|FAAP24,VERTBRATES
DSCR4,0.00230061349693252,No,APITD1|FANCF|FAAP24,VERTBRATES
